cat_type,category,subcategory,period,litres
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q1,10394
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q2,11225
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q3,10256
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2020/21 Q4,6860
Spirits,Other Spirits,Moonshine Spirits,Fiscal 2021/22 Q1,7504
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q1,20196
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q2,26389
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q3,18947
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2020/21 Q4,17838
Spirits,Other Spirits,Ready to Mix Cocktails,Fiscal 2021/22 Q1,24498
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q1,53079
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q2,79321
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q3,50812
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2020/21 Q4,40075
Spirits,Other Spirits,Ready to Serve Cocktails,Fiscal 2021/22 Q1,114953
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q1,1260
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q2,1613
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q3,2179
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2020/21 Q4,1197
Spirits,Other Spirits,Schnapps and Akvavit,Fiscal 2021/22 Q1,1325
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q1,221706
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q2,216062
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q3,298619
Spirits,Rum,Amber Rum,Fiscal 2020/21 Q4,189476
Spirits,Rum,Amber Rum,Fiscal 2021/22 Q1,207218
Spirits,Rum,Dark Rum,Fiscal 2020/21 Q1,103203
Spirits,Rum,Dark Rum,Fiscal 2020/21 Q2,101235
